    0 2017 11 15  8 48 21.52   25.4500  141.6080   28.4000  5.20      62 201711150848 0.1646 
    1    23 TS18   14.4809  100.8931     15.0000     9 NAYO   14.3152  101.3209    106.0000 p    2.630 
    1    24 TS20   14.8773   99.8881     36.0000    25 SRDT   14.3948   99.1213    202.0000 p   -7.159 
    1    24 TS20   14.8773   99.8881     36.0000     9 NAYO   14.3152  101.3209    106.0000 p    8.120 
    1     6 TS24   12.7845  101.3428     29.0000     9 NAYO   14.3152  101.3209    106.0000 p    6.468 
    1    17 TS32   15.2776  102.6377    159.0000    20 TS33   16.0847  104.4066    176.0000 p   15.323 
    1    17 TS32   15.2776  102.6377    159.0000     9 NAYO   14.3152  101.3209    106.0000 p  -13.541 
    1    25 SRDT   14.3948   99.1213    202.0000     9 NAYO   14.3152  101.3209    106.0000 p   15.279 
    2 2017  3  7 10 55 40.63  -22.8710  171.2880   35.0000  5.40     148 201703071055 0.2164 
    2    26 TS01   14.4387  100.1231      9.0000     0 TS02   14.4911   99.5057    126.0000 p   -3.092 
    2    26 TS01   14.4387  100.1231      9.0000    27 TS04   16.2118   99.3544    147.0000 p   -8.038 
    2    26 TS01   14.4387  100.1231      9.0000     2 TS12   15.3686  100.9204     99.0000 p    1.606 
    2    26 TS01   14.4387  100.1231      9.0000     3 TS13   13.4360   99.6326     84.0000 p   -0.132 
    2    26 TS01   14.4387  100.1231      9.0000     4 TS14   12.8856   99.9472      8.0000 p    2.875 
    2    26 TS01   14.4387  100.1231      9.0000    22 TS15   13.5481   99.3346    140.0000 p   -1.561 
    2    26 TS01   14.4387  100.1231      9.0000    28 TS16   13.9438   99.5796     40.0000 p   -1.444 
    2    26 TS01   14.4387  100.1231      9.0000    29 TS17   13.8142  100.1372      8.0000 p    1.427 
    2    26 TS01   14.4387  100.1231      9.0000    23 TS18   14.4809  100.8931     15.0000 p    3.613 
    2    26 TS01   14.4387  100.1231      9.0000     5 TS19   14.9661  100.6891     73.0000 p    1.438 
    2    26 TS01   14.4387  100.1231      9.0000    30 TS21   16.1934  100.8536    107.0000 p   -0.439 
    2    26 TS01   14.4387  100.1231      9.0000     6 TS24   12.7845  101.3428     29.0000 p   10.331 
    2    26 TS01   14.4387  100.1231      9.0000    31 TS25   13.5479  101.6619     56.0000 p    9.747 
    2    26 TS01   14.4387  100.1231      9.0000    32 TS26   14.0414  101.9992     73.0000 p   10.210 
    2     0 TS02   14.4911   99.5057    126.0000    27 TS04   16.2118   99.3544    147.0000 p   -4.945 
    2     0 TS02   14.4911   99.5057    126.0000     2 TS12   15.3686  100.9204     99.0000 p    4.698 
    2     0 TS02   14.4911   99.5057    126.0000     3 TS13   13.4360   99.6326     84.0000 p    2.960 
    2     0 TS02   14.4911   99.5057    126.0000     4 TS14   12.8856   99.9472      8.0000 p    5.968 
    2     0 TS02   14.4911   99.5057    126.0000    22 TS15   13.5481   99.3346    140.0000 p    1.532 
    2     0 TS02   14.4911   99.5057    126.0000    28 TS16   13.9438   99.5796     40.0000 p    1.649 
    2     0 TS02   14.4911   99.5057    126.0000    29 TS17   13.8142  100.1372      8.0000 p    4.520 
